Listing cat.,Major group,Scientific name,Common name,Type of non-nativity of English population,Pathway of introduction,Pathway details,Native range (continent),Native range (area),Comments,References,Place first record outside captivity or cultivation,Date of introduction (1),Date of introduction (2),Date first wild report,Persistence in wild,Distr_NE_CN,Distr_NW_SN,Distr_Yo_EC,Distr_EM_WC,Distr_WM_BC,Distr_EE_NC,Distr_SE_SC,Distr_SW_IS,Distr_Lo,English as proportion,Habitat 1,Habitat 2,Habitat 3,Habitat 4,Current trend,Direct economic value,Economic impact,Modeofeconimpact,Conservation status,Environmental impact,Modeofenvironimpact,Population trend (20 yr),Control methods,Other info,BRC number,NBN system number,Date1,Date2,Date3,Date,Compiler,Institution
A,77,Pyrus communis s.str.,Pear,I,E,Introduced for food,AgrHort,,,Roach (1985); Preston et al. (2002),,0043,0410,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,I2,,,0,2,PP,F,0,0,,0,,,0920  5479,,43,410,,410,CDP,BRC
A,77,Quercus cerris,Turkey Oak,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.30),1735,,1844,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,J4,I2,,G,1,P,A,0,N,C,G,"D,C",,0920  1635,NHMSYS0000345611,1735,,1844,1735,CDP,BRC
A,77,Quercus ilex,Evergreen Oak,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),[Guernsey (C)],1581,,1862P,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,I2,B1,,G,1,P,A,0,NN,C,G,"D,C",,0920  1637,NHMSYS0000345612,1581,,1862,1581,CDP,BRC
A,77,Quercus rubra,Red Oak,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),(v.-c.23),1724,,1942,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,1,P,A,0,0,,G,,,0920  2419,NHMSYS0000345614,1724,,1942,1724,CDP,BRC
A,77,Ranunculus arvensis,Corn Buttercup,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,0043,0410,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,DD,0,0,,CR,0,,D,,,0920  1644,NHMSYS0000345619,43,410,1597,410,CDP,BRC
A,77,Ranunculus muricatus,Rough-fruited Buttercup,I,T,,Eur,,,Preston et al. (2002) CD only,Sunderland (66),1683,,1777,E,(NE),(NW),(Yo),(EM),WM,,,SW,Lo,,I1,,,,0,0,0,,0,0,,0,,,0920  1657,NHMSYS0000345626,1683,,1777,1683,CDP,BRC
A,77,Raphanus raphanistrum subsp. raphanistrum,Wild Radish,I,T,,Eur,,,Preston et al. (2002),,_2500 BC,_700 BC,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,D,0,0,,1,0,,D,,,0920  1667,,-2500,-700,1597,-700,CDP,BRC
A,77,Reseda luteola,Weld,I,E,Indroduced as dyeplant,"Eur, As",,,Preston et al. (2002),,_700 BC,0043,1570,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,0,0,,0,0,,0,,,0920  1673,NHMSYS0000345638,-700,43,1570,43,CDP,BRC
A,77,Rhinanthus angustifolius,Greater Yellow-rattle,I,T,,"Eur, As",,,Preston et al. (2002),Burrowbridge (64),,,1724,E,(NE),(NW),Yo,EM,(WM),EE,SE,(SW),Lo,,J4,I1,E1,,0,0,0,,1,0,,0,,,0920  1683,NHMSYS0000462353,,,1724,1724,CDP,BRC
A,77,Rhododendron luteum,Yellow Azalea,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.24),1793,,1939,E,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,,0,0,,0,,,0920  1686,NBNSYS0000003889,1793,,1939,1793,CDP,BRC
A,77,Rhododendron ponticum,Rhododendron,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.54),1763,,1894,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,F4,H3,,0,2,"NN, P","A,C",0,"NN, P","A,C",0,C,,0920  1687,NHMSYS0000345643,1763,,1894,1763,CDP,BRC
A,77,Rhus typhina,Stag's-horn Sumach,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),(v.-c.22),1629,,1966,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,A,0,0,,0,,,0920  7529,NHMSYS0000462382,1629,,1966,1629,CDP,BRC
A,77,Ribes nigrum,Black Currant,I,E,,"Eur, As",,,Preston et al. (2002),(v.-c.29),,,1660,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,FA,C3,,0,2,PP,F,0,0,,0,,,0920  1694,NHMSYS0000345648,,,1660,1660,CDP,BRC
A,77,Ribes uva-crispa,Gooseberry,I,E,,Eur,,,Preston et al. (2002),(v.-c.29),1275,,1763,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,FA,,,0,2,PP,F,0,0,,0,,,0920  1697,NHMSYS0000345651,1275,,1763,1275,CDP,BRC
A,77,Robinia pseudoacacia,False-acacia,I,E,Introduced for horticulture,NAm,Eastern N America,,Preston et al. (2002),(v.-c.63),1630,1639,1888P,P,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,I2,,,0,1,P,A,0,0,,0,,,0920  1698,NHMSYS0000345652,1630,1639,1888,1639,CDP,BRC
A,77,Rosa ferruginea,Red-leaved Rose,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.95),1814,,1973,E,NE,NW,,EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  4593,NBNSYS0100005252,1814,,1973,1814,CDP,BRC
A,77,Rosa 'Hollandica',Dutch Rose,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),Turners Green (14),1888,,1955,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,,0,N,C,0,,,0920  4594,,1888,,1955,1888,CDP,BRC
A,77,Rosa multiflora,Many-flowered Rose,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002),(v.-c.17),1804,,1930,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,2,PP,,0,0,,0,,,0920  2556,NHMSYS0000462470,1804,,1930,1804,CDP,BRC
A,77,Rosa rugosa,Japanese Rose,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002),"Monreith, Wigton (74)",1796,,1917,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,B3,B1,,0,2,PP,,0,N,C,0,,,0920  1716,NHMSYS0000462477,1796,,1917,1796,CDP,BRC
A,77,Rubus spectabilis,Salmonberry,I,E,Introduced for horticulture,NAm,Eastern N America,More environmental impact in Scotland and Ireland,Preston et al. (2002),(v.-c.16),1827,,1899P,E,NE,NW,Yo,(EM),WM,EE,SE,SW,Lo,,G1,FA,,,G,2,PP,,0,0,,G,,,0920  1731,NBNSYS0000003324,1827,,1899,1827,CDP,BRC
A,77,Rubus tricolor,Chinese Bramble,I,E,Introduced for horticulture,As,China,,Preston et al. (2002),(v.-c.57),1908,,1976,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,2,PP,,0,0,,0,,,0920  3778,NBNSYS0000014797,1908,,1976,1908,CDP,BRC
A,77,Rumex cristatus,Greek Dock,I,T,,Eur,,,Preston et al. (2002),(v.-c.35),,,1920C,E,,,,,,EE,SE,SW,Lo,,,,,,G,0,0,,0,0,,G,,,0920  1743,NBNSYS0000003785,,,1920,1920,CDP,BRC
A,77,Rumex pseudoalpinus,Monk's-rhubarb,I,E,,Eur,,,Preston et al. (2002),,0410,1500,1821,E,(NE),NW,Yo,EM,WM,(EE),SE,(SW),,,J4,I2,,,D,0,0,,NT,0,,D,,,0920  1737,NBNSYS0000003781,410,1500,1821,1500,CDP,BRC
A,77,Sagittaria latifolia,Duck-potato,I,E,Introduced for horticulture,"NAm, SAm?",,,Preston et al. (2002) CD only,Epsom Common (17),1818,,1941,E,,,Yo,,,(EE),SE,SW,(Lo),,,,,,G,1,0,,0,N,C,G,,,0920  4500,NBNSYS0000002106,1818,,1941,1818,CDP,BRC
A,77,Salix alba,White Willow,I,E,Introduced as useful tree,"Eur, As",,,Preston et al. (2002),,0999,1499,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,C3,,,,0,1,P,A,0,P,A,0,,,0920  1784,NHMSYS0000345667,999,1499,1597,1499,CDP,BRC
A,77,Salix alba x fragilis (S. x rubens),Hybrid Crack-willow,I,E,Introduced as useful tree,Eur,,,Preston et al. (2002),,0999,1499,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,A,0,P,A,0,,,0920  2343,,999,1499,,1499,CDP,BRC
A,77,Salix caprea x viminalis (S. x sericans),Broad-leaved Willow,H,H,,,,,Preston et al. (2002),,0999,1799,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,W,0,0,,0,,,0920  2351,,999,1799,,1799,CDP,BRC
A,77,Salix cinerea x viminalis (S. x smithiana),Silky-leaved Osier,H,H,,,,,Preston et al. (2002),,0999,1799,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920  2354,,999,1799,,1799,CDP,BRC
A,77,Salix fragilis,Crack-willow,I,E,Introduced as useful tree,"Eur, As",,,Preston et al. (2002),,0999,1499,1660,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,C3,,,0,1,P,A,0,P,A,0,,,0920  1793,NHMSYS0000345672,999,1499,1660,1499,CDP,BRC
A,77,Salix purpurea x viminalis (S. x rubra),Green-leaved Willow,H,H,,,,,Preston et al. (2002),,0999,1799,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,W,0,0,,0,,,0920  2344,,999,1799,,1799,CDP,BRC
A,77,Salix triandra,Almond Willow,I,E,Introduced as useful tree,"Eur, As",,,Preston et al. (2002),,0999,1499,1670,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,C3,F9,,,0,1,P,W,0,0,,0,,,0920  1804,NHMSYS0000345683,999,1499,1670,1499,CDP,BRC
A,77,Salix triandra x viminalis (S. x mollissima),Sharp-stipuled Willow,I,E,Introduced as useful tree,Eur,,,Preston et al. (2002),,0999,1499,1821,E,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,P,W,0,0,,0,,,0920  2334,,999,1499,1821,1499,CDP,BRC
A,77,Salix viminalis,Osier,I,E,Introduced as useful tree,"Eur, As",,,Preston et al. (2002),,0999,1499,1548,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,C3,F9,,,0,1,P,W,0,0,,0,,,0920  1805,NHMSYS0000345685,999,1499,1548,1499,CDP,BRC
A,77,Salvia verticillata,Whorled Clary,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.20),1594,,1857,E,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920  1813,NHMSYS0000345699,1594,,1857,1594,CDP,BRC
A,77,Sambucus ebulus,Dwarf Elder,I,E,,Eur,,,Preston et al. (2002),,0410,1500,1548,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,J4,,,0,0,0,,0,0,,0,,,0920  1814,NHMSYS0000345702,410,1500,1548,1500,CDP,BRC
A,77,Sambucus racemosa,Red-berried Elder,I,E,Introduced for horticulture,"Eur, As, NAm",,,Preston et al. (2002),,1596,,1905P,E,NE,NW,Yo,EM,WM,EE,SE,SW,,,G1,FA,,,0,1,P,,0,0,,0,,,0920  1816,NHMSYS0000345704,1596,,1905,1596,CDP,BRC
A,77,Sanguisorba minor subsp. muricata,Fodder Burnet,I,E,,Eur,,,Preston et al. (2002),(v.-c.29),1803,,1849,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  1598,,1803,,1849,1803,CDP,BRC
A,77,Saponaria officinalis,Soapwort,I,E,,Eur,,,Preston et al. (2002),,0999,1499,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,I2,J4,,0,1,0,,0,0,,0,,,0920  1821,NHMSYS0000345712,999,1499,1597,1499,CDP,BRC
A,77,Sasa palmata,Broad-leaved Bamboo,I,E,Introduced for horticulture,As,"Japan, Sakhalin",,Preston et al. (2002),(v.-c.22),1889,,1964,E,,NW,Yo,,WM,EE,SE,SW,Lo,,,,,,0,1,P,,0,0,,0,,,0920  4308,NHMSYS0000463226,1889,,1964,1889,CDP,BRC
A,77,Saxifraga cymbalaria,Celandine Saxifrage,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),Crinan Canal (98),1880,,1865P,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,1,0,,0,0,,0,,,0920  1829,NHMSYS0000345720,1880,,1865,1880,CDP,BRC
A,77,Saxifraga hirsuta,Kidney Saxifrage,I,E,,Eur,,Native in Ireland but not Britain,Preston et al. (2002),Howick (68),,,1869P,E,NE,NW,Yo,,,,,SW,,,G1,E4,H3,,G,1,0,,0,0,,0,,,0920  1833,NHMSYS0000345723,,,1869,1869,CDP,BRC
A,77,Saxifraga hirsuta x spathularis (S. x polita),False Londonpride,I,E,,Eur,,Native in Ireland but not Britain,Preston et al. (2002),above Gilsland (70),,,1947,E,NE,NW,Yo,,WM,,,SW,,,,,,,G,1,0,,0,0,,0,,,0920  1834,,,,1947,1947,CDP,BRC
A,77,Saxifraga spathularis,St Patrick's-cabbage,I,E,,Eur,,Native in Ireland but not Britain,Preston et al. (2002),,1987,1999,,E?,,NW,,,,,,,,,H3,,,,0,0,0,,0,0,,0,,,0920  1840,NBNSYS0000003493,1987,1999,,1999,CDP,BRC
A,77,Saxifraga spathularis x umbrosa (S. x urbium),Londonpride,I,E,Introduced for horticulture,AgrHort,,,Preston et al. (2002),(v.-c.39),1700,,1837,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  1841,,1700,,1837,1700,CDP,BRC
A,77,Scandix pecten-veneris,Shepherd's-needle,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,0043,0410,1562,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,0,0,0,,CR,0,,0,,,0920  1847,NHMSYS0000345735,43,410,1562,410,CDP,BRC
A,77,Schoenoplectus pungens,Sharp Club-rush,I,R,Original introductions extinct; now deliberately re-introduced,"Eur, NAm",,Probably native in Channel Islands but not Britain,Preston et al. (2002),near Formby (59),,,1928,E,,NW,,,,,,,,,B1,,,,0,0,0,,1,0,,0,,,0920  1849,NBNSYS0000002385,,,1928,1928,CDP,BRC
A,77,Scilla siberica,Siberian Squill,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),Lesness Abbey (16),1796,,1968,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  7569,NBNSYS0000002184,1796,,1968,1796,CDP,BRC
A,77,Scrophularia scorodonia,Balm-leaved Figwort,I,T,,Eur,,,Preston et al. (2002),[Jersey (C)],,,1689,E,,,,,WM,EE,SE,SW,,,FA,E3,B3,J2,G,0,0,,1,0,,0,,,0920  1868,NHMSYS0000345754,,,1689,1689,CDP,BRC
A,77,Scrophularia vernalis,Yellow Figwort,I,U,,Eur,,,Preston et al. (2002),(v.-c.21),,,1633,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,G1,FA,,,G,0,0,,0,0,,0,,,0920  1870,NHMSYS0000345755,,,1633,1633,CDP,BRC
A,77,Secale cereale,Rye,I,E,,Eur,SW Asia,,Preston et al. (2002),(v.-c.17),,,1865,C,,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,,,0,2,PP,F,0,0,,0,,,0920  4369,NHMSYS0000463376,,,1865,1865,CDP,BRC
A,77,Securigera varia,Crown Vetch,I,E,,Eur,,,Preston et al. (2002),Berry Head (3),1597,,1836,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920   550,NHMSYS0000345759,1597,,1836,1597,CDP,BRC
A,77,Sedum album,White Stonecrop,I,E,Introduced for horticulture?,Eur,,,Preston et al. (2002),,0999,1499,1634,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J2,H3,I2,B2,G,1,0,,0,0,,G,,,0920  1876,NHMSYS0000345761,999,1499,1634,1499,CDP,BRC
A,77,Sedum dasyphyllum,Thick-leaved Stonecrop,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),"Market Eit, nr Market!",,,1724,E,,(NW),Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  1878,NHMSYS0000345763,,,1724,1724,CDP,BRC
A,77,Sedum rupestre,Reflexed Stonecrop,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),,,,1666,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J2,H3,,,0,1,0,,0,0,,0,,,0920  1881,NHMSYS0000345766,,,1666,1666,CDP,BRC
A,77,Sedum sexangulare,Tasteless Stonecrop,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.29),,,1763,E,,NW,(Yo),EM,WM,EE,SE,SW,(Lo),,,,,,0,0,0,,0,0,,0,,,0920  1883,NHMSYS0000345767,,,1763,1763,CDP,BRC
A,77,Sedum spectabile,Butterfly Stonecrop,I,E,Introduced for horticulture,As,Eastern Asia,,Preston et al. (2002),(v.-c.7),1868,,1930,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,1,P,A,0,0,,G,,,0920  7575,NBNSYS0000014710,1868,,1930,1868,CDP,BRC
A,77,Sedum spurium,Caucasian-stonecrop,I,E,Introduced for horticulture,Eur,Caucasus,,Preston et al. (2002),(v.-c.83),1816,,1905,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,1,0,,0,0,,G,,,0920  1884,NHMSYS0000463398,1816,,1905,1816,CDP,BRC
A,77,Sempervivum tectorum,House-leek,I,E,,Eur,,,Preston et al. (2002),Gravesend - Rochester (16),1200,,1629,P,NE,NW,Yo,EM,WM,EE,SE,SW,(Lo),,J2,I2,,,D,1,0,,0,0,,D,,,0920  1890,NHMSYS0000345773,1200,,1629,1200,CDP,BRC
A,77,Senecio cineraria,Silver Ragwort,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),[Guernsey (C)],1633,,1891,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,B3,B1,G,1,0,,0,0,,0,,,0920  1892,NBNSYS0000004383,1633,,1891,1633,CDP,BRC
A,77,Senecio eboracensis,York Groundsel,K,H,Allopolyploid of native and alien parents,Eur,England,,Lowe & Abbott (2003),York (64),,,1979,E,,,Yo,,,,,,,5,J1,,,,0,0,0,,1,0,nd,0,,,,,,,1979,1979,CDP,BRC
A,77,Senecio fluviatilis,Broad-leaved Ragwort,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),Gwarthlow (40),1600,,1632,E,NE,NW,Yo,EM,WM,EE,SE,SW,,,G1,E5,C3,,0,1,0,,0,0,,0,,,0920  1897,NBNSYS0000004376,1600,,1632,1600,CDP,BRC
A,77,Senecio squalidus,Oxford Ragwort,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002); Harris (2002),(v.-c.21),1700,1702,1794,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,0,0,,0,0,,0,,,0920  1902,NHMSYS0000345779,1700,1702,1794,1702,CDP,BRC
A,77,Senecio viscosus,Sticky Groundsel,I,T,,Eur,,,Preston et al. (2002),(v.-c.29),,,1660,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,B2,,G,0,0,,0,0,,0,,,0920  1904,NHMSYS0000345781,,,1660,1660,CDP,BRC
A,77,Setaria viridis,Green Bristle-grass,I,T,,Wid,,,Preston et al. (2002),Hampton Court (21),,,1666,C,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,I2,,0,0,0,,0,0,,0,,,0920  1911,NHMSYS0000463485,,,1666,1666,CDP,BRC
A,77,Silene dioica x latifolia (S. x hampeana),,H,H,,,,,Preston et al. (2002),,_1400 BC,_700 BC,,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,0,0,0,,0,0,,0,,,0920  1260,,-1400,-700,,-700,CDP,BRC
A,77,Silene gallica,Small-flowered Catchfly,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,0410,1500,1634,E,(NE),NW,Yo,EM,WM,EE,SE,SW,Lo,,J2,I1,,,0,0,0,,EN,0,,0,,,0920  1918,NHMSYS0000345797,410,1500,1634,1500,CDP,BRC
A,77,Silene latifolia,White Campion,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,_1400 BC,_700 BC,1629,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,FA,,,0,0,0,,0,0,,0,,,0920  1258,NHMSYS0000463572,-1400,-700,1629,-700,CDP,BRC
A,77,Silene noctiflora,Night-flowering Catchfly,I,T,Probably seed contaminant,Eur,,,Preston et al. (2002),,0999,1499,1688,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,0,0,0,,VU,0,,0,,,0920  1261,NHMSYS0000345799,999,1499,1688,1499,CDP,BRC
A,77,Silybum marianum,Milk Thistle,I,E,,Eur,,,Preston et al. (2002),Sandwich -Canterbury (15),0410,1500,1632,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,,,,0,0,0,,0,0,,0,,,0920  1930,NHMSYS0000463605,410,1500,1632,1500,CDP,BRC
A,77,Simethis planifolia,Kerry Lily,I,U,,Eur,,Native in Ireland but not Britain,Preston et al. (2002),Branksome (9),,,1847,X,,,,,,,(SE),(SW),,,F4,,,,0,0,0,,0,0,,0,,,0920  1931,NHMSYS0000345803,,,1847,1847,CDP,BRC
A,77,Sinapis alba,White Mustard,I,E,Introduced for food?,Eur,,,Preston et al. (2002),,0043,0410,1629,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,,,D,2,"PP, N","F,C",0,0,,D,C,,0920  1932,NHMSYS0000345804,43,410,1629,410,CDP,BRC
A,77,Sinapis arvensis,Charlock,I,T,Probably seed contaminant,"Eur, As",,,Preston et al. (2002),,0043,0410,1548,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,I2,,D,2,N,C,0,0,,D,C,,0920  1933,NHMSYS0000345805,43,410,1548,410,CDP,BRC
A,77,Sisymbrium altissimum,Tall Rocket,I,T,,Eur,,,Preston et al. (2002),(v.-c.21),1768,,1862,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,0,0,0,,0,0,,0,,,0920  1935,NHMSYS0000345808,1768,,1862,1768,CDP,BRC
A,77,Sisymbrium irio,London-rocket,I,T,,Eur,,,Preston et al. (2002),(v.-c.21),,,1650C,E,NE,(NW),Yo,EM,(WM),EE,SE,SW,Lo,,,,,,0,0,0,,1,0,,0,,,0920  1936,NHMSYS0000345809,,,1650,1650,CDP,BRC
A,77,Sisymbrium loeselii,False London-rocket,I,T,,Eur,,,Preston et al. (2002),(v.-c.21),1787,,1883,E,,NW,Yo,EM,(WM),EE,SE,SW,Lo,,,,,,G,0,0,,0,0,,G,,,0920  1937,NHMSYS0000345810,1787,,1883,1787,CDP,BRC
A,77,Sisymbrium officinale,Hedge Mustard,I,T,,Eur,,,Preston et al. (2002),,_2500 BC,_1400 BC,1597,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I1,I2,,0,0,0,,0,0,,0,,,0920  1938,NHMSYS0000345811,-2500,-1400,1597,-1400,CDP,BRC
A,77,Sisymbrium orientale,Eastern Rocket,I,T,,Eur,,,Preston et al. (2002),(v.-c.66),1739,,1832,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,0,0,0,,0,0,,0,,,0920  1939,NHMSYS0000345812,1739,,1832,1739,CDP,BRC
A,77,Sisyrinchium bermudiana,Blue-eyed-grass,I,E,,"Eur, NAm",Confined in Europe as a native to Ireland,Probably native in Ireland but not native in Britain; taxonomic confusion with S. montanum,Preston et al. (2002),Wellington College (22),,,1874,C,(NE),NW,Yo,EM,WM,EE,SE,SW,(Lo),,E2,C3,,,0,1,0,,0,0,,0,,,0920  1942,NHMSYS0000345814,,,1874,1874,CDP,BRC
A,77,Sisyrinchium montanum,American Blue-eyed-grass,I,E,Introduced for horticulture,NAm,,May be taxonomic confusion with S. bermudiana in England,Preston et al. (2002),Christchurch (11),1693,,1871,E,,NW,Yo,EM,WM,(EE),SE,SW,(Lo),,,,,,0,1,0,,0,0,,0,,,0920  2651,NHMSYS0000463638,1693,,1871,1693,CDP,BRC
A,77,Sisyrinchium striatum,Pale Yellow-eyed-grass,I,E,Introduced for horticulture,SAm,"Argentina, Chile",,Preston et al. (2002),Highcliffe (11),1788,,1922,E,,,,EM,,EE,SE,SW,Lo,,,,,,0,1,0,,0,0,,0,,,0920  7587,NHMSYS0000463640,1788,,1922,1788,CDP,BRC
A,77,Smyrnium olusatrum,Alexanders,I,E,Perhaps introduced for food,Eur,,,Preston et al. (2002),,0043,0410,1562,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,FA,J4,,,G,0,0,,0,N,C,G,,,0920  1945,NHMSYS0000345817,43,410,1562,410,CDP,BRC
A,77,Solanum physalifolium,Green Nightshade,I,T,,SAm,,,Preston et al. (2002),(v.-c.17),,,1949,E,,NW,Yo,EM,WM,EE,SE,SW,Lo,,,,,,G,0,0,,0,0,,G,,,0920  2540,NBNSYS0000004040,,,1949,1949,CDP,BRC
A,77,Solanum sarachoides,Leafy-fruited Nightshade,I,T,,SAm,,,Preston et al. (2002),(v.-c.53),,,1897,C,,NW,Yo,EM,WM,EE,SE,SW,(Lo),,I1,I2,,,0,0,0,,0,0,,0,,,0920  1946,NHMSYS0000463762,,,1897,1897,CDP,BRC
A,77,Solanum tuberosum,Potato,I,E,,SAm,,,Preston et al. (2002),"seashore, Galloway (74)",1597,,1835,C,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,I1,,,,0,2,PP,F,0,0,,0,,,0920  4360,NHMSYS0000345821,1597,,1835,1597,CDP,BRC
A,77,Soleirolia soleirolii,Mind-your-own-business,I,E,Introduced for horticulture,Eur,,,Preston et al. (2002),(v.-c.1),1905,,1917,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J2,I2,,,G,1,P,A,0,0,,G,,,0920   965,NBNSYS0000003805,1905,,1917,1905,CDP,BRC
A,77,Solidago canadensis,Canadian Goldenrod,I,E,Introduced for horticulture,NAm,,,Preston et al. (2002),Bristol (34),1648,,1849<,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,1,0,,0,0,,G,,,0920  2251,NHMSYS0000345822,1648,,1849,1648,CDP,BRC
A,77,Solidago gigantea,Early Goldenrod,I,E,Introduced for horticulture,NAm,,,Preston et al. (2002),(v.-c.17),1758,,1916,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,,J4,I2,,,G,1,0,,0,0,,G,,,0920  2434,NBNSYS0000004419,1758,,1916,1758,CDP,BRC
A,77,Sorbus croceocarpa,,I,E,Introduced for horticulture,Unk,,"Known as a garden plant and a naturalised species, but native populations not yet found",Preston et al. (2002),Aviemore (96),,,1874,E,NE,NW,Yo,EM,WM,EE,SE,SW,Lo,4,,,,,0,1,P,,1,0,,0,,,0920  2626,NHMSYS0000463798,,,1874,1874,CDP,BRC
